id,retweetCount,likeCount,replyCount,quoteCount,usernames,datenew,date,class,tweets,engagments,day,month,year,url
1490731530502684677,36,287,43,14,Abdelhai_Alknzy,2022-02-07,2022-02-07 16:57:47+00:00,0,"['واله', 'مش', 'بقيت', 'واصل', 'علي', 'بقيت', 'شيطان', 'رجيم', 'بنرد', 'اله', 'نهى', 'خليله', 'ابراهيم', 'السلام', 'واحب', 'الخلق', 'اليه', 'سيدنا', 'محمد', 'صلى', 'اله', 'وسلم', 'الترحم', 'الكافرين', 'بلاش', 'لعب', 'معاك', 'واما', 'قتل', 'معاهدا', 'بدون', 'حق', 'زي', 'المذكور', 'يشم', 'رائحه', 'الجنه', 'الحديث', 'ادانه', 'الظلم', 'محتاجه', 'فزلكه']",380,7,2,2022,https://twitter.com/Abdelhai_Alknzy/status/1490731530502684677
1458084142445481993,68,278,26,7,gamalraif,2021-11-09,2021-11-09 14:48:44+00:00,0,"['بصراحه', 'ابو', 'تريكه', 'شخص', 'يكفر', 'بالدوله', 'الوطنيه', 'ويؤمن', 'بايديولوجيه', 'متطرفه', 'مسترا', 'وراء', 'نبل', 'المشاعر', 'ليرتكب', 'فواحش', 'الافعال', 'وبشان', 'كره', 'القدم', 'اهم', 'بكثير', 'حتي', 'السعاده', 'المكن', 'ان', 'يمنحها', 'اليك', 'بهلوان', 'اتجعل', 'البهلوان', 'قديسا', 'ارهابي', 'بحكم', 'محكمه', 'صدق', 'الشعب', 'جمال', 'رائف']",379,9,11,2021,https://twitter.com/gamalraif/status/1458084142445481993
1483327438927331329,46,321,11,1,bashir_ahmad313,2022-01-18,2022-01-18 06:36:34+00:00,0,"['بلديه', 'كابول', 'تطهير', 'مدينه', 'كابول', 'رجس', 'الامريكان', 'وعملاءهم', 'يتم', 'تطهيرها', 'الان', 'النفايات', 'والقمامات']",379,18,1,2022,https://twitter.com/bashir_ahmad313/status/1483327438927331329
1479538489960157194,51,310,17,1,najeebalashmory,2022-01-07,2022-01-07 19:40:39+00:00,0,"['العملاق', 'يقاد', 'جبه', 'الحديده', 'الى', 'جبه', 'الصحراء', 'تسكروا', 'تحق', 'منطقه', 'جغرافيه', 'محدوده', 'فالشعب', 'عازم', 'تطهير', 'شبر', 'ارض', 'اليمن', 'الميمون', 'تذكر', 'بانك', 'تملك', 'قرارا', 'جرى', 'ولن', 'تكون', 'اكثر', 'مرتزق', 'بلاط', 'بن', 'سلمان', 'وبن', 'زايد', 'وربما', 'انت', 'بكثير']",379,7,1,2022,https://twitter.com/najeebalashmory/status/1479538489960157194
1403909998271373315,47,201,114,17,RassdNewsN,2021-06-13,2021-06-13 03:00:01+00:00,0,"['اكثر', 'تصريحات', 'الاحت', 'لال', 'نفسه', 'وزير', 'خارجيه', 'الامارات', 'عبداله', 'بن', 'زايد', 'خلال', 'مشاركته', 'اجتماع', 'الجنه', 'الاميركيه', 'اليهوديه', 'يلوم', 'المجتمع', 'الدولي', 'لعدم', 'اعتبار', 'حم', 'اس', 'الان', 'منظمه', 'ارهابي', 'برغم', 'اعتبار', 'جناحها', 'العسكري', 'القس', 'ام', 'ارهابي']",379,13,6,2021,https://twitter.com/RassdNewsN/status/1403909998271373315
1467897171362160650,56,294,14,14,zeus494,2021-12-06,2021-12-06 16:42:12+00:00,0,"['المثير', 'لعجب', 'ان', 'اخوها', 'طلع', 'ملحد', 'او', 'ديني', 'يعني', 'الشرقي', 'يلحد', 'يقدر', 'يتخلص', 'المجرم', 'الي', 'داخله', 'ملحد', 'وانتقد', 'العادات', 'والتقاليد', 'والشرائع', 'الدينيه', 'ومفكر', 'وناشط', 'لعند', 'الاخت', 'يظل', 'نفسه', 'المجرم', 'والرجعي', 'والمسعور', 'حق', 'الملاك', 'هديل', 'الحارثي']",378,6,12,2021,https://twitter.com/zeus494/status/1467897171362160650
1444140942609379328,45,319,11,3,Marib_11,2021-10-02,2021-10-02 03:23:26+00:00,0,"['مارب', 'مراد', 'علفاء', 'وله', 'الحمد', 'والمنه', 'تم', 'تطهير', 'مواقع', 'حره', 'بالكامل', 'ميسره', 'جبه', 'علفاء', 'مراد', 'جنوبي', 'محافظه', 'مارب', 'وتكبيد', 'المليشيا', 'خسائر', 'فادحه', 'بالارواح', 'والعتاد', 'ياربي', 'الحمد', 'ينبغي', 'لجلال', 'وجهك', 'عظيم', 'سلطانك', 'تزامنا', 'استمرار', 'المعارك', 'الحظه']",378,2,10,2021,https://twitter.com/Marib_11/status/1444140942609379328
1410106731703717888,63,308,5,2,ObaidDh,2021-06-30,2021-06-30 05:23:38+00:00,0,"['عصر', 'عوام', 'المتشرعنين', 'يجعلون', 'معيار', 'الحق', 'لديهم', 'احاد', 'المسائل', 'وجزئياتها', 'وعليها', 'يصنفون', 'الناس', 'وبها', 'يحكمون', 'عجيب', 'ذكره', 'الطوفي', 'قوله', 'رايت', 'رجلا', 'يشير', 'الى', 'اخر', 'ويقول', 'الا', 'زنديق', 'ليتني', 'اقدر', 'لفعلت', 'وكذا', 'فقلت', 'صنع', 'فقال', 'جهر', 'بالبسمله', 'الصلاه']",378,30,6,2021,https://twitter.com/ObaidDh/status/1410106731703717888
1476372656886849537,74,255,29,20,Zaidalshalif,2021-12-30,2021-12-30 02:00:45+00:00,0,"['افارقه', 'يتم', 'تجنيدهم', 'لقتال', 'اخوانهم', 'اليمنين', 'شنكور', 'الاثيوبي', 'قتل', 'مارب', 'ومجموعه', 'اقاربه', 'يسعى', 'لتحرير', 'مارب', 'اهلها', 'وابنائها', 'يقول', 'المشرف', 'الحوثي', 'ان', 'نعمه', 'اله', 'وتوفيق', 'يقصد', 'الموت', 'لكنه', 'يكتفي', 'بالتشيع', 'والتغرير', 'بالبسطاء', 'ولم', 'يذهب', 'ليلقى', 'نعمه', 'اله', 'وتوفيقه', 'قوله']",378,30,12,2021,https://twitter.com/Zaidalshalif/status/1476372656886849537
1345070263667458051,148,228,1,1,fatima_nuh_matr,2021-01-01,2021-01-01 18:11:55+00:00,0,"['خافوه', 'فقتلوه', 'علموا', 'ان', 'قتله', 'يفجر', 'ثوره', 'وجوهم', 'ويخلق', 'الف', 'نمر', 'وانا', 'لمنصورون', 'النمر', 'ثوره', 'منتصره', 'بن', 'سلمان', 'ارهابي']",378,1,1,2021,https://twitter.com/fatima_nuh_matr/status/1345070263667458051
1455259926373281801,32,345,0,1,Ayadjamaladdin,2021-11-01,2021-11-01 19:46:18+00:00,0,"['شيعي', 'لبناني', 'شيعي', 'ايراني', 'شيعي', 'بحراني', 'شيعي', 'باكستاني', 'الخ', 'يجمعهم', 'مذهب', 'حب', 'معتق', 'الخ', 'يجمع', 'سني', 'وهابي', 'عربي', 'يهودي', 'روسي', 'شيء', 'يجمع', 'العرب', 'السنه', 'اليهود', 'الا', 'كراهيه', 'الشيعه', 'الكراهيه', 'دوما', 'وابدا', 'اضعف', 'الحب']",378,1,11,2021,https://twitter.com/Ayadjamaladdin/status/1455259926373281801
1461754155014492161,66,302,5,5,zakiratmoqawama,2021-11-19,2021-11-19 17:52:03+00:00,0,"['عمليه', 'مركبا', 'النوعيه', 'قصه', 'المجاهد', 'هادي', 'لاحقه', 'الاحتلال', 'بالمروحيات', 'انه', 'قتل', 'اظهار', 'مشاهد', 'انفجار', 'صاروخ', 'موجه', 'استهدف', 'مكان', 'اختبائه', 'الا', 'انه', 'مرور', 'ساعه', 'المقاوم', 'سالما', 'الى', 'الاراضي', 'المحره', 'اجرت', 'قناه', 'المنار', 'مقابله', 'معه', 'ذاكره', 'المقاومه']",378,19,11,2021,https://twitter.com/zakiratmoqawama/status/1461754155014492161
1485299738022973440,46,223,103,5,Abdulkhaleq_UAE,2022-01-23,2022-01-23 17:13:47+00:00,0,"['مسيره', 'غزه', 'امس', 'يقودها', 'مرتزقه', 'ايران', 'دعما', 'لعدوان', 'حوثي', 'ارهابي', 'دول', 'خليجيه', 'عربيه', 'حثاله', 'الشعب', 'الفلسطيني', 'واعداء', 'لقضيتهم', 'العادله', 'اكبر', 'واشرف', 'الشرذمه', 'وستظل', 'فلسطين', 'مغروسه', 'ضمير', 'عربي', 'حر', 'قالها', 'حكيم', 'العرب', 'المرحوم', 'زايد', 'الفلسطيني', 'يسئ', 'احيانا', 'لقضيته']",377,23,1,2022,https://twitter.com/Abdulkhaleq_UAE/status/1485299738022973440
1456956482256244743,20,340,16,1,joylahoud,2021-11-06,2021-11-06 12:07:48+00:00,0,"['حلو', 'تكون', 'ارهابي', 'وتاجر', 'مخدرات', 'وبتصدر', 'مرتزقه', 'ويكون', 'عندك', 'بيئه', 'حاضنه']",377,6,11,2021,https://twitter.com/joylahoud/status/1456956482256244743
1423590234852311044,61,294,20,2,maldhabyani,2021-08-06,2021-08-06 10:22:15+00:00,0,"['لعار', 'والخاتمه', 'السيئه', 'لاستاذ', 'علوم', 'سياسيه', 'متيم', 'بنظام', 'ارهابي', 'فاشي', 'طائفي', 'قتل', 'مليشياته', 'مليون', 'سوري', 'ومليونين', 'عراقي', 'وربع', 'مليون', 'يمني', 'يمكن', 'تخيل', 'السقوط', 'المدوي', 'لهذه', 'النخب', 'الخشبيه', 'الضاله', 'الغارقه', 'وحل', 'الانحياز', 'لفاشيه']",377,6,8,2021,https://twitter.com/maldhabyani/status/1423590234852311044
1391783284942725126,130,244,0,3,AQazaz,2021-05-10,2021-05-10 15:52:47+00:00,0,"['كرامه', 'المشروع', 'الصهيوني', 'اهينت', 'فرد', 'بقتل', 'ثلاثه', 'اطفال', 'غزه', 'عدونا', 'مجموعات', 'تطهير', 'عرقي', 'تعربد', 'احيائنا', 'واحدث', 'تكنولوجيا', 'تقتل', 'الاطفال', 'انتقاما', 'ليعلموا', 'يوم', 'ان', 'منا', 'الذله', 'يابى', 'اله', 'ورسوله', 'والمؤمنون', 'وحجور', 'طابت', 'وحجور', 'طهرت', 'وانوف', 'حميه', 'ونفوس', 'ابيه']",377,10,5,2021,https://twitter.com/AQazaz/status/1391783284942725126
1440710381089918976,42,332,3,0,ImamRedaAS,2021-09-22,2021-09-22 16:11:36+00:00,0,"['وحون', 'الحس', 'ويقي', 'مون', 'عائره', 'يرون', 'قت', 'ليل', 'النبوه', 'جري', 'كبرى', 'مث', 'يل', 'اما', 'كرون', 'رونها', 'مج', 'رد', 'جنحه', 'السيد', 'هادي', 'المدرسي', 'زياره', 'الاربعين']",377,22,9,2021,https://twitter.com/ImamRedaAS/status/1440710381089918976
1470409954712559619,43,299,31,4,JeMAnLosleXaTnd,2021-12-13,2021-12-13 15:07:06+00:00,0,"['ملاحقه', 'وقمع', 'ثوار', 'النجف', 'الاشرف', 'الان', 'شوارع', 'المحافظه', 'حكومه', 'المليشيات', 'قتل', 'وجرح', 'الشباب', 'واعتقالهم', 'اجل', 'ابقاء', 'محافظ', 'فاسد', 'وفاشل', 'النجف', 'تقمع']",377,13,12,2021,https://twitter.com/JeMAnLosleXaTnd/status/1470409954712559619
1379706214209191938,165,186,23,3,bndrex2,2021-04-07,2021-04-07 08:02:49+00:00,0,"['مصطلحات', 'تم', 'تغيرها', 'خائن', 'قسمه', 'العسكري', 'معارض', 'وناشط', 'خائنه', 'ناشطه', 'حقوق', 'انسان', 'داعشي', 'عامل', 'اغاثه', 'حشاش', 'سربوت', 'ناشط']",377,7,4,2021,https://twitter.com/bndrex2/status/1379706214209191938
1471900878525325322,81,237,56,3,Abdullah_saudi_,2021-12-17,2021-12-17 17:51:30+00:00,0,"['رساله', 'الى', 'ملحد', 'ليبرالي', 'خنزير', 'وكل', 'واطي', 'ومنحط', 'وكل', 'نيث', 'السعوديه', 'ترفض', 'الشذوذ']",377,17,12,2021,https://twitter.com/Abdullah_saudi_/status/1471900878525325322
1488006399808483333,35,288,49,5,AHLAAM___2020,2022-01-31,2022-01-31 04:29:06+00:00,0,"['عمرو', 'اديب', 'يوعد', 'مشاهدى', 'برنامجه', 'انه', 'هيجيب', 'فرقه', 'اله', 'وهيرقص', 'فى', 'الاستديو', 'منتخب', 'مصر', 'كسب', 'البطوله', 'وفرحه', 'بالقب', 'الكبير', 'عجبت', 'لنظام', 'اذا', 'انتخب', 'رقص', 'واذا', 'قتل', 'رقص', 'واذا', 'باع', 'الارض', 'رقص', 'واذا', 'اشترى', 'الوهم', 'رقص', 'واذا', 'حرس', 'الحدود', 'رقص', 'واذا', 'اقام', 'المؤتمرات', 'رقص', 'واذا', 'فاز', 'بطوله', 'رقص', 'تبا', 'نظام']",377,31,1,2022,https://twitter.com/AHLAAM___2020/status/1488006399808483333
1421224265530105856,41,319,15,2,saleh_abu_izzah,2021-07-30,2021-07-30 21:40:44+00:00,0,"['يوجد', 'شيء', 'سوريا', 'يطلق', 'مسمى', 'الثوره', 'السوريه', 'اكبر', 'خدعه', 'وكذبه', 'العقد', 'الاخير', 'مرتزقه', 'قبلوا', 'انفسهم', 'ان', 'يكونوا', 'حطبا', 'لخارج', 'وهنالك', 'وحوش', 'ارهابيه', 'ات', 'الخارج', 'لاحراق', 'سوريا', 'الجيش', 'العربي', 'السوري', 'تطهير', 'كامل', 'سوريا', 'رجس', 'المرتزقه', 'والوهابيه']",377,30,7,2021,https://twitter.com/saleh_abu_izzah/status/1421224265530105856
1467125221870157824,109,243,15,10,West_Human1,2021-12-04,2021-12-04 13:34:45+00:00,0,"['جوزيف', 'براودي', 'اليهودي', 'لفحص', 'الدعاه', 'واليبرالين', 'جوزيف', 'براودي', 'امريكي', 'يهودي', 'اصل', 'عراقي', 'صرح', 'انه', 'درب', 'الائمه', 'الاردن', 'الاسلام', 'المعتدل', 'بالتنسيق', 'وزاره', 'الاوقاف']",377,4,12,2021,https://twitter.com/West_Human1/status/1467125221870157824
1452018101567037441,24,339,12,2,Wajih_12,2021-10-23,2021-10-23 21:04:27+00:00,0,"['القاضي', 'بيطار', 'خارب', 'البلد', 'نهب', 'انفجارات', 'ميليشيا', 'قتل', 'غزوات', 'مخدرات', 'كبتاغون', 'سرقه', 'سيارات', 'خطف', 'تهريب', 'الخ', 'دائما', 'بحسب', 'الشيخ', 'نعيم', 'قاسم']",377,23,10,2021,https://twitter.com/Wajih_12/status/1452018101567037441
1464594924729421839,12,349,13,2,omartvsd,2021-11-27,2021-11-27 14:00:15+00:00,0,"['الذكرى', 'السنويه', 'الثانيه', 'مجزره', 'جسر', 'الزيتون', 'نبحث', 'العداله', 'نستمر', 'البحث', 'عنها', 'الجث', 'والمدن', 'المدمره', 'ومخيمات', 'النازحين', 'ومقابر', 'الضحايا', 'والسجون', 'والشوارع', 'والمدن', 'والقرى', 'المتهالكه', 'المرعوبه', 'سنوات', 'ومازالت', 'تخشى', 'مستقبلها', 'قتل', 'الشباب', 'سيحاسب', 'الجناه', 'ولماذا', 'التستر', 'عليهم']",376,27,11,2021,https://twitter.com/omartvsd/status/1464594924729421839
1404790050966192147,96,234,45,1,nn___zff,2021-06-15,2021-06-15 13:17:02+00:00,0,"['داعشي', 'يقتل', 'رجل', 'امن', 'البكيريه', 'بدا', 'شغلهم']",376,15,6,2021,https://twitter.com/nn___zff/status/1404790050966192147
1443574205283328001,26,140,205,5,saqrA55,2021-09-30,2021-09-30 13:51:25+00:00,0,"['احد', 'زمايل', 'مقتدى', 'يحريض', 'قتل', 'الزوار', 'وكانه', 'مقتدى', 'الحاكم', 'الشرعي']",376,30,9,2021,https://twitter.com/saqrA55/status/1443574205283328001
1408325980083691522,29,304,33,10,ibrahimmousawi,2021-06-25,2021-06-25 07:27:33+00:00,0,"['القضاء', 'خطر', 'تعتريه', 'تهد', 'كنه', 'وجوده', 'مستغلي', 'صفه', 'القاضي', 'يتطلب', 'تدخل', 'اعلى', 'المراجع', 'القضائيه', 'والمرجعيات', 'الاساسيه', 'البلد', 'لتصحيح', 'المسار', 'قاض', 'يعرف', 'عدو', 'وطنه', 'وعملاءه', 'الجزارين', 'بقاض', 'المطلوب', 'تطهير', 'القضاء', 'المصابين', 'بمرض', 'فقدان', 'المناعه', 'الوطنيه', 'القضاء', 'والقدر']",376,25,6,2021,https://twitter.com/ibrahimmousawi/status/1408325980083691522
1367920983991025673,25,329,21,0,Fatimakhalill7,2021-03-05,2021-03-05 19:32:31+00:00,0,"['التجار', 'عنا', 'متبعين', 'المثل', 'يلي', 'بقول', 'صاحب', 'القرش', 'بريد', 'تنين', 'اجباري', 'يكون', 'هالجشع', 'والاستغلال', 'موجود', 'بلدنا', 'المحتكر', 'فاجر', 'مش', 'تاجر']",375,5,3,2021,https://twitter.com/Fatimakhalill7/status/1367920983991025673
1398260258305421314,69,299,6,1,4rFeupbggmHdEkw,2021-05-28,2021-05-28 12:49:58+00:00,0,"['اروي', 'لاولادي', 'حكايه', 'الاسد', 'اجتمعت', 'دوله', 'وجمعت', 'ارهابي', 'الارض', 'لمحاربته', 'فهزمهم', 'حلفائه', 'المخلصين', 'الاوفياء', 'عانقه', 'الشعب', 'النصر', 'بشار', 'الاسد', 'فاز', 'بثقه', 'محور', 'المقاومه']",375,28,5,2021,https://twitter.com/4rFeupbggmHdEkw/status/1398260258305421314
1456190286540021766,48,314,13,0,da11982,2021-11-04,2021-11-04 09:23:13+00:00,0,"['عاجل', 'قوه', 'امنيه', 'باشراف', 'احمد', 'ابو', 'رغيف', 'تداهم', 'احد', 'مقرات', 'احمد', 'روميه', 'منظمه', 'بدر', 'احد', 'اشهر', 'مهربي', 'النفط', 'المخدرات', 'داخل', 'ديالى', 'قتل', 'المقدم', 'سرمد', 'العتبي', 'منع', 'التهريب', 'ديالى', 'لمتاجره', 'ديالى', 'عراقيه']",375,4,11,2021,https://twitter.com/da11982/status/1456190286540021766
1430864287418003462,110,246,11,8,Saadturkman,2021-08-26,2021-08-26 12:06:44+00:00,0,"['كوشنر', 'نجحنا', 'تنفيذ', 'خطه', 'تطهير', 'المساجد', 'صدق', 'اله', 'قال', 'یزالون', 'یق', 'تلونكم', 'یردوكم', 'دینكم', 'ان', 'اس', 'تط', 'عوا', 'وكورونا', 'اهم', 'وسائلهم', 'المؤامره', 'قائمه', 'هبوط', 'ابليس', 'الارض', 'الى', 'قيام', 'الساعه']",375,26,8,2021,https://twitter.com/Saadturkman/status/1430864287418003462
