id,retweetCount,likeCount,replyCount,quoteCount,usernames,datenew,date,class,tweets,engagments,day,month,year,url
1466309996757585923,67,312,1,0,mariame_fneiche,2021-12-02,2021-12-02 07:35:20+00:00,Extreem,""" أشرف الموت قتل الشهادة "" 

- الرسول الأكرم ( صلى الله عليه وآله وسلّم ) https://t.co/8C0mwKxbjN",380,2,12,2021,https://twitter.com/mariame_fneiche/status/1466309996757585923
1404847082947624970,69,262,38,11,anesmansory,2021-06-15,2021-06-15 17:03:40+00:00,Extreem,"ترحيل نهب وبسط وحقد وكراهية وابتزاز وسلوكيات يطول وصفها تمارسها مليشيا الانتقالي ضد كل شمالي او جنوبي من غير المثلث 
يعتقدون ان ذلك نضال تحرري 
#الانتقالي_ارهابي_عنصري_مرتزق https://t.co/BDLy7xZxjE",380,15,6,2021,https://twitter.com/anesmansory/status/1404847082947624970
1356530018059485187,167,191,19,3,SAUDI_POWER0,2021-02-02,2021-02-02 09:08:54+00:00,Extreem,"هجوم امس على اللواء المظلي في جبل
الكامح اليمني اغلبهم كانوا مرتزقه افارقه من
الصومال وكذلك من اثيوبيا و الي بصوره كانوا
من ضمن قتلى يوم امس على يد اسود اللواء
المظلي السعودي

احنا ما نحارب حوثيين فقط احنا نحاوب
تنظيم ارهابي مدعومه بمرتزقه اجانب من
افغانستان و اثيوبيا و الصومال twitter.com/Saudii_9/statu…",380,2,2,2021,https://twitter.com/SAUDI_POWER0/status/1356530018059485187
1488112746822516736,52,232,93,3,9Shrek,2022-01-31,2022-01-31 11:31:41+00:00,Extreem,"قبل مدة كلتي عليه ارهابي 

اليوم نسبتي لمحمد الصدر 
من انتي حتى تنسبين الإرهاب للسيد المقدس 

#خنجر_الخيانة_في_الحنانة https://t.co/EzCKJonzBI",380,31,1,2022,https://twitter.com/9Shrek/status/1488112746822516736
1488625071186919427,5,352,23,0,fawaz67fawaz,2022-02-01,2022-02-01 21:27:28+00:00,Extreem,ماذا تعني مفردة التطبيع مع إسرائيل؟هل تعني انتقال اليهود وعودتهم للعراق؟ هل تعني تنصيب يهودي من أصول عراقية بمنصب رئيس وزراء العراق؟هل تعني وجود سفارة وعلم يرفرف في بغداد؟ هل تعني وجود سياحة دينية بين البلدين؟ هل تعني أقامة علاقات سياسية جيدة بين الكيان والعراق؟ساوضحها لكم لاحقا.,380,1,2,2022,https://twitter.com/fawaz67fawaz/status/1488625071186919427
1478962140769918978,55,289,33,3,MohammedAlfrah,2022-01-06,2022-01-06 05:30:26+00:00,Extreem,"كل يوم ومنذ الحرب الاولى يتضح للناس ان الهدف من حروبكم هو اسكات صوت الصرخة  ضد امريكا واسرائيل وبالتالي انتم مجرد ادوات وهي العدو الفعلي
للاسف تتحرك بلحيتك كمسلم وتسخر عمرك لخدمة يهودي اوعميل ليهودي كمحمد بن سلمان
اخيرا اقسم بالله لو طبعنا مع اسرائيل لما قلتم عنا مجوس ولا روافض twitter.com/Mp_M_Alhazmi/s…",380,6,1,2022,https://twitter.com/MohammedAlfrah/status/1478962140769918978
1481990430724079625,13,289,71,7,ansariii9,2022-01-14,2022-01-14 14:03:47+00:00,Extreem,"ماذا تقول ل اللواء عباس كامل 
مدير المخابرات العامه المصريه
بعد اصطياد ارهابى الهبوط الاضطراري ؟؟ https://t.co/Fjdo62q2CH",380,14,1,2022,https://twitter.com/ansariii9/status/1481990430724079625
1484244026945589258,51,314,8,7,almedi2009,2022-01-20,2022-01-20 19:18:46+00:00,Extreem,"عمموا يا رفاق الحرية والعروبة هذا الهشتاق.
#تصنيف_الحوثي_ارهابي",380,20,1,2022,https://twitter.com/almedi2009/status/1484244026945589258
1490731530502684677,36,287,43,14,Abdelhai_Alknzy,2022-02-07,2022-02-07 16:57:47+00:00,Extreem,والله مش لو بقيت واصل علي لو بقيت شيطان رجيم بنرد عليك ، الله نهى خليله إبراهيم عليه السلام وأحب الخلق اليه سيدنا محمد صلى الله عليه وسلم من الترحم على الكافرين بلاش لعب معاك ، وأما من قتل معاهداً بدون حق زي المذكور فلا يشم رائحة الجنة كما في الحديث ، إدانة الظلم ما محتاجة فزلكة twitter.com/wasilalitaha/s…,380,7,2,2022,https://twitter.com/Abdelhai_Alknzy/status/1490731530502684677
1458084142445481993,68,278,26,7,gamalraif,2021-11-09,2021-11-09 14:48:44+00:00,Extreem,#بصراحة .. ابو تريكة هو شخص يكفر بالدولة الوطنية ويؤمن بأيديولوجية متطرفة مستترا وراء نبل المشاعر ليرتكب فواحش  الأفعال وبشأن كرة القدم هناك من هم أهم منه بكثير حتي السعادة من الممكن ان يمنحها إليك بهلوان .. أتجعل من البهلوان قديسا هو إرهابي بحكم محكمة صدق عليه الشعب #جمال_رائف,379,9,11,2021,https://twitter.com/gamalraif/status/1458084142445481993
1483327438927331329,46,321,11,1,bashir_ahmad313,2022-01-18,2022-01-18 06:36:34+00:00,Extreem,"بلدية كابول !

بعد تطهير مدينة كابول من رجس الأمريكان وعملاءهم يتم تطهيرها الآن من النفايات والقمامات. https://t.co/N0vlOTqau5",379,18,1,2022,https://twitter.com/bashir_ahmad313/status/1483327438927331329
1479538489960157194,51,310,17,1,najeebalashmory,2022-01-07,2022-01-07 19:40:39+00:00,Extreem,العملاق لا يقاد من جبهة الحديدة الى جبهة الصحراء فلا تسكروا بما تحقق في منطقة جغرافية محدودة فالشعب عازم على تطهير كل شبر من أرض اليمن الميمون تذكر بأنك لا تملك قرارا فيما جرى ولن تكون أكثر من مرتزق في بلاط بن سلمان وبن زايد وربما انت دون ذلك بكثير twitter.com/ahmedbindaghar…,379,7,1,2022,https://twitter.com/najeebalashmory/status/1479538489960157194
1403909998271373315,47,201,114,17,RassdNewsN,2021-06-13,2021-06-13 03:00:01+00:00,Extreem,"أكثر من تصريحات الاحتـ لال نفسه..
وزير خارجية الإمارات عبدالله بن زايد، خلال مشاركته في اجتماع اللجنة الأميركية اليهودية، يلوم المجتمع الدولي لعدم اعتبار «حمـ ـاس» حتى الآن منظمةً إرهابيـ ـة، برغم اعتبار جناحها العسكري «القسـ ـام» إرهابيـ ا https://t.co/lwhnbHJDBB",379,13,6,2021,https://twitter.com/RassdNewsN/status/1403909998271373315
1467897171362160650,56,294,14,14,zeus494,2021-12-06,2021-12-06 16:42:12+00:00,Extreem,المثير للعجب أن أخوها طلع ملحد او لا ديني، يعني حتى الشرقي لما يلحد ما يقدر يتخلص من المجرم الي في داخله، ملحد وأنتقد العادات والتقاليد والشرائع الدينية ومفكر وناشط، لكن لعند الأخت يظل هو نفسه المجرم والرجعي والمسعور #حق_الملاك_هديل_الحارثي,378,6,12,2021,https://twitter.com/zeus494/status/1467897171362160650
1444140942609379328,45,319,11,3,Marib_11,2021-10-02,2021-10-02 03:23:26+00:00,Extreem,"#مأرب_مراد_علفاء
ولله الحمد والمنه تم تطهير مواقع #حرة  بالكامل في ميسرة جبهة علفاء #مراد جنوبي محافظة #مأرب وتكبيد المليشيا خسائر فادحة بالأرواح والعتاد ياربي لك الحمد كما ينبغي لجلال وجهك و عظيم سلطانك تزامنا مع استمرار المعارك حتى هذة اللحظة....",378,2,10,2021,https://twitter.com/Marib_11/status/1444140942609379328
1410106731703717888,63,308,5,2,ObaidDh,2021-06-30,2021-06-30 05:23:38+00:00,Extreem,"في كل عصر هناك عوام من المتشرعنين، يجعلون معيار الحق لديهم آحاد المسائل وجزئياتها، وعليها يصنفون الناس وبها يحكمون، ومن عجيب ما ذكره الطوفي قوله :""رأيت رجلا وهو يشير إلى آخر ويقول: ما هذا إلا زنديق؛ ليتني أقدر عليه لفعلت به كذا وكذا، فقلت: ماذا صنع؟ فقال: جهر بالبسملة في الصلاة"".",378,30,6,2021,https://twitter.com/ObaidDh/status/1410106731703717888
1476372656886849537,74,255,29,20,Zaidalshalif,2021-12-30,2021-12-30 02:00:45+00:00,Extreem,"افارقة يتم تجنيدهم لقتال إخوانهم اليمنيين، هذا شنكور الأثيوبي قتل في مارب هو ومجموعة من أقاربه وهو يسعى لتحرير مأرب من أهلها وابنائها..
يقول المشرف الحوثي ان هذه نعمه من الله وتوفيق ، يقصد الموت لكنه يكتفي بالتشييع والتغرير بالبسطاء ولم يذهب هو ليلقى نعمة الله وتوفيقه حسب قوله. https://t.co/P8K10IyTE5",378,30,12,2021,https://twitter.com/Zaidalshalif/status/1476372656886849537
1345070263667458051,148,228,1,1,fatima_nuh_matr,2021-01-01,2021-01-01 18:11:55+00:00,Extreem,"خافوه فقتلوه وما علموا أن قتله يفجر ثورة في وجوههم ويخلق ألف نمر... وانا لمنصورون
 #النمر_ثورة_منتصرة
 #بن_سلمان_إرهابي https://t.co/LlMhSoeLlw",378,1,1,2021,https://twitter.com/fatima_nuh_matr/status/1345070263667458051
1455259926373281801,32,345,0,1,Ayadjamaladdin,2021-11-01,2021-11-01 19:46:18+00:00,Extreem,"شيعي لبناني+شيعي إيراني+شيعي بحراني+شيعي باكستاني الخ 

يجمعهم ( مذهبٌ واحد) و ( حبّ مُعَتَّقٌ واحد) الخ..

❌ولكن .. ما الذي يجمع ( سُنّي وهّابي عربي) مع ( يهودي روسي)؟

⛔️لا شيء يجمع العرب السنة مع اليهود.. إلا ( كراهية الشيعة)..

❌و( الكراهية) دوماً وأبداً أضعفُ من(الحبّ)🔴",378,1,11,2021,https://twitter.com/Ayadjamaladdin/status/1455259926373281801
1461754155014492161,66,302,5,5,zakiratmoqawama,2021-11-19,2021-11-19 17:52:03+00:00,Extreem,"عملية مركبا النوعية: 24/2/1999 و قصة المجاهد (هادي) الذي لاحقه الاحتلال بالمروحيات و زعم أنه قُتل بعد إظهار مشاهد عن انفجار صاروخ موجّه استهدف مكان اختبائه، إلا أنه بعد مرور 48 ساعة عاد المقاوم سالماً إلى الأراضي المحررة و قد اجرت قناة المنار مقابلة معه

#ذاكرة_المقاومة https://t.co/i3vC6p7135",378,19,11,2021,https://twitter.com/zakiratmoqawama/status/1461754155014492161
1485299738022973440,46,223,103,5,Abdulkhaleq_UAE,2022-01-23,2022-01-23 17:13:47+00:00,Extreem,مسيرة في غزة مساء امس يقودها مرتزقة ايران دعما لعدوان حوثي إرهابي على دول خليجية عربية. هؤلاء حثالة الشعب الفلسطيني وأعداء لقضيتهم العادلة التي هي اكبر واشرف من هذه الشرذمة وستظل فلسطين مغروسة في ضمير كل عربي حر. قالها حكيم العرب المرحوم زايد: الفلسطيني يسئ احيانا لقضيته https://t.co/lQ5FycgqGF,377,23,1,2022,https://twitter.com/Abdulkhaleq_UAE/status/1485299738022973440
1456956482256244743,20,340,16,1,joylahoud,2021-11-06,2021-11-06 12:07:48+00:00,Extreem,"حلو تكون ارهابي وتاجر مخدرات وبتصدّر مرتزقة…ويكون عندك ""بيئة حاضنة""🤩",377,6,11,2021,https://twitter.com/joylahoud/status/1456956482256244743
1423590234852311044,61,294,20,2,maldhabyani,2021-08-06,2021-08-06 10:22:15+00:00,Extreem,"@hassanafaa يا للعار والخاتمة السيئة لأستاذ علوم سياسية متيم بنظام إرهابي فاشي طائفي قتل مع مليشياته مليون سوري ومليونين عراقي وربع مليون يمني!
كيف يمكن تخيل هذا السقوط المدوي لهذه النخب الخشبية الضالة الغارقة في وحل الانحياز للفاشية!",377,6,8,2021,https://twitter.com/maldhabyani/status/1423590234852311044
1391783284942725126,130,244,0,3,AQazaz,2021-05-10,2021-05-10 15:52:47+00:00,Extreem,"كرامة المشروع الصهيوني أهينت فردّ بقتل ثلاثة أطفال في غزّة.
هذا هو عدوّنا. مجموعات تطهير عرقي تعربد في أحيائنا، وأحدث تكنولوجيا تقتل الأطفال انتقاماً.
ليعلموا كلّ يوم أن هيهات منّا الذلّة، يأبى الله لنا ذلك ورسوله والمؤمنون، وحُجور طابت وحجور طهرت، وأُنوف حمية، ونفوس أبية.",377,10,5,2021,https://twitter.com/AQazaz/status/1391783284942725126
1440710381089918976,42,332,3,0,ImamRedaAS,2021-09-22,2021-09-22 16:11:36+00:00,Extreem,"الذين ينـوحون على الحسـين، ويقيـمون شـعائره، يرون قتـل سـليل النبوّة جريـمة كبرى لا مثـيل لها، أمّا الذيـن ينـكرون ذلك فلا يـرونها حتّى مجـرد جنحة!

✍🏻 السيد هادي المدرسي
#زيارة_الاربعين",377,22,9,2021,https://twitter.com/ImamRedaAS/status/1440710381089918976
1470409954712559619,43,299,31,4,JeMAnLosleXaTnd,2021-12-13,2021-12-13 15:07:06+00:00,Extreem,"⭕ملاحقة وقمع ثوار النجف الاشرف الان في شوارع المحافظة

عند حكومة المليشيات قتل وجرح الشباب واعتقالهم من اجل ابقاء محافظ فاسد وفاشل 

#النجف_تقمع https://t.co/pxuvFz21Ft",377,13,12,2021,https://twitter.com/JeMAnLosleXaTnd/status/1470409954712559619
1379706214209191938,165,186,23,3,bndrex2,2021-04-07,2021-04-07 08:02:49+00:00,Extreem,"مصطلحات تم تغييرها
خائن قسمه العسكري=معارض وناشط
خائنة=ناشطة حقوق انسان
داعشي=عامل إغاثة
حشاش سربوت=ناشط",377,7,4,2021,https://twitter.com/bndrex2/status/1379706214209191938
1471900878525325322,81,237,56,3,Abdullah_saudi_,2021-12-17,2021-12-17 17:51:30+00:00,Extreem,رسالة إلى كل ملحد ليبرالي خنزير وكل واطي ومنحط وكل 5ــنيث #السعوديه_ترفض_الشذوذ,377,17,12,2021,https://twitter.com/Abdullah_saudi_/status/1471900878525325322
1488006399808483333,35,288,49,5,AHLAAM___2020,2022-01-31,2022-01-31 04:29:06+00:00,Extreem,"عمرو أديب يوعد مشاهدى برنامجه انه هيجيب فرقة حسب الله وهيرقص فى الإستديو لو منتخب مصر كسب البطوله وفرحه باللقب الكبير

عجبت لنظام إذا إنتخب رقص
وإذا قتل رقص
وإذا باع الارض رقص
وإذا إشترى الوهم رقص
وإذا حرس الحدود رقص
وإذا اقام المؤتمرات رقص
وإذا فاز ببطولة رقص

تباً له من نظام😡",377,31,1,2022,https://twitter.com/AHLAAM___2020/status/1488006399808483333
1421224265530105856,41,319,15,2,saleh_abu_izzah,2021-07-30,2021-07-30 21:40:44+00:00,Extreem,"لا يوجد شيء في سوريا يُطلَق عليه مُسمّى الثورة السورية، هذه أكبر خدعة وكذبة في العقد الأخير. 
هنالك مرتزقة قبلوا على أنفسهم أنْ يكونوا حطباً للخارج، وهنالك وحوش إرهابية أتت من الخارج لإحراق سوريا.
مع الجيش العربي السوري حتى تطهير كامل سوريا من رجس المرتزقة والوهابية.",377,30,7,2021,https://twitter.com/saleh_abu_izzah/status/1421224265530105856
1467125221870157824,109,243,15,10,West_Human1,2021-12-04,2021-12-04 13:34:45+00:00,Extreem,"جوزيف براودي اليهودي لفحص الدعاة والليبراليين :

جوزيف براودي أمريكي يهودي من أصل عراقي صرح أنه درب الأئمة في الأردن على الإسلام المعتدل بالتنسيق مع وزارة الأوقاف ⤵️ https://t.co/VF2O3pnAmi",377,4,12,2021,https://twitter.com/West_Human1/status/1467125221870157824
1452018101567037441,24,339,12,2,Wajih_12,2021-10-23,2021-10-23 21:04:27+00:00,Extreem,"القاضي بيطار خارب البلد…نهب، انفجارات، ميليشيا، قتل، غزوات، مخدرات، كبتاغون، سرقة سيارات، خطف، تهريب…الخ.

دائماً بحسب الشيخ نعيم قاسم.",377,23,10,2021,https://twitter.com/Wajih_12/status/1452018101567037441
1464594924729421839,12,349,13,2,omartvsd,2021-11-27,2021-11-27 14:00:15+00:00,Extreem,"في الذكرى السنوية الثانية لـ #مجزرة_جسر_الزيتون، نبحث عن العدالة كما نستمر في البحث عنها بين الجثث والمدن المدمرة ومخيمات النازحين ومقابر الضحايا والسجون والشوارع والمدن والقرى المتهالكة المرعوبة منذ سنوات ومازالت تخشى مستقبلها
من قتل الشباب،ومن سيحاسب الجناة،ولماذا التستر عليهم؟",376,27,11,2021,https://twitter.com/omartvsd/status/1464594924729421839
1404790050966192147,96,234,45,1,nn___zff,2021-06-15,2021-06-15 13:17:02+00:00,Extreem,#داعشي_يقتل_رجل_امن_في_البكيريه   بدا شغلهم https://t.co/irwJk4XcH8,376,15,6,2021,https://twitter.com/nn___zff/status/1404790050966192147
1443574205283328001,26,140,205,5,saqrA55,2021-09-30,2021-09-30 13:51:25+00:00,Extreem,احد زمايل مقتدى يحريض على  قتل الزوار وكأنه مقتدى الحاكم الشرعي https://t.co/QvIt8BmRLP,376,30,9,2021,https://twitter.com/saqrA55/status/1443574205283328001
1408325980083691522,29,304,33,10,ibrahimmousawi,2021-06-25,2021-06-25 07:27:33+00:00,Extreem,القضاء في خطر، تعتريه علل تهدد كنه وجوده من قبل مستغلي صفة القاضي . هذا يتطلب تدخل اعلى المراجع القضائية والمرجعيات الاساسية في البلد لتصحيح المسار . قاض  لا يعرف عدو وطنه وعملاءه الجزارين ليس بقاض.المطلوب تطهير القضاء من المصابين بمرض فقدان المناعة الوطنية .بئس القضاء والقدر!.,376,25,6,2021,https://twitter.com/ibrahimmousawi/status/1408325980083691522
1367920983991025673,25,329,21,0,Fatimakhalill7,2021-03-05,2021-03-05 19:32:31+00:00,Extreem,"التجار عنا متبعين المثل يلي بقول: 
صاحب القرش بِرِيد تنين.
اجباري يكون كل هالجشع والاستغلال موجود ببلدنا. 
 #المحتكر_فاجر_مش_تاجر",375,5,3,2021,https://twitter.com/Fatimakhalill7/status/1367920983991025673
1398260258305421314,69,299,6,1,4rFeupbggmHdEkw,2021-05-28,2021-05-28 12:49:58+00:00,Extreem,"سوف اروي  لأولادي  حكاية الأسد الذي اجتمعت عليه80 دولة وجمعت كل إرهابي الأرض لمحاربته فهزمهم مع حلفائه المخلصين الأوفياء ثم عانقه الشعب بعد النصر 
#بشار_الأسد فاز بثقة محور المقاومة https://t.co/9aMssqsb95",375,28,5,2021,https://twitter.com/4rFeupbggmHdEkw/status/1398260258305421314
1456190286540021766,48,314,13,0,da11982,2021-11-04,2021-11-04 09:23:13+00:00,Extreem,"#عاجل 
قوه امنية بأشراف احمد ابو رغيف تداهم أحد مقرات احمد روميه  في منظمة بدر و أحد أشهر مهربي النفط و المخدرات داخل ديالى و الذي قتل المقدم سرمد العتبي الذي منع التهريب .
#ديالى_ليست_للمتاجرة 😂
#ديالى_عراقية",375,4,11,2021,https://twitter.com/da11982/status/1456190286540021766
1430864287418003462,110,246,11,8,Saadturkman,2021-08-26,2021-08-26 12:06:44+00:00,Extreem,"كوشنر : نجحنا في تنفيذ خطة تطهير المساجد !

صدق الله حيث قال :
( وَلَا یَزَالُونَ یُقَـٰتِلُونَكُمۡ حَتَّىٰ یَرُدُّوكُمۡ عَن دِینِكُمۡ إِنِ ٱسۡتَطَـٰعُوا۟ۚ ) .

وكورونا من أهم وسائلهم ..

المؤامرة قائمة منذ هبوط ابليس على الأرض الى قيام الساعة.. https://t.co/RDOATu3rHm",375,26,8,2021,https://twitter.com/Saadturkman/status/1430864287418003462
1490445238971912198,94,246,32,3,abuqahtan1968s,2022-02-06,2022-02-06 22:00:10+00:00,Extreem,"تغريبة اهل الموصل 
اكبر ابادة جماعية منذو عقود ولازلت الجثث تحت الانقاض ولازال اهاليها في العراء ، لم تحرك الضمائر ٢٠٠الف مابين شهيد وجريح ومليون ومائتي الف مشرد ، تباكى الاعلام العربي المنافق على طفل بالمغرب ولم يلتفت لكارثة قتل فيها الالاف من كافة الاعمار ، لنا الله. https://t.co/eCwjB8GhIF",375,6,2,2022,https://twitter.com/abuqahtan1968s/status/1490445238971912198
1384310208894283776,138,186,41,10,malarab1,2021-04-20,2021-04-20 00:57:27+00:00,Extreem,"أسمعوا هذا الحوثي ماذا يقول وهو يبكي بحرقة.  يقول: إنه كان يقرأ القرآن شهرآ بدون ما يقرأ ملزمة الحوثي ، وبعدما قرأ ملزمة : حسين الحوثي التي هي بعنوان : الثقافة القرآنية....!
أتضح له بأنه كان مشرك.  ويُقسم بالله الذي ناصيته بيده بأنه كافر.

 https://t.co/JqHW348ije",375,20,4,2021,https://twitter.com/malarab1/status/1384310208894283776
1449850414262886405,45,316,13,0,mohammedm1111,2021-10-17,2021-10-17 21:30:50+00:00,Extreem,قد نسمع بعد أيام عن عمليات إرهابية وقرصنة للسفن الغربية في بحر العرب وهي أكاذيب غربية بعدما فشلوا في احتلال #اليمن وتأكدوا بأن هذه العمليات المخطط غربي والممول خليجي والمنفذ يهودي والمطبل عربي والمتهم إيراني والضحية يمني والهدف احتلال #المهرة اليمنية وهذا أبعد عليهم من عين الشمس,374,17,10,2021,https://twitter.com/mohammedm1111/status/1449850414262886405
1450935756969713665,41,325,6,2,loayhoduan,2021-10-20,2021-10-20 21:23:36+00:00,Extreem,"اليهود وصلوا مكه
واجب علينا تطهير مقدساتنا
والوعد قريب ان شاءالله",374,20,10,2021,https://twitter.com/loayhoduan/status/1450935756969713665
1482676375505059846,39,278,55,2,ahmedabdumaher,2022-01-16,2022-01-16 11:29:29+00:00,Extreem,"هل قتل الزناة  شريعة الله أم جلدهم..
وهل لابد  للقتل أن يكون بالحجارة.
هل هذه تعاليم دين المسلمين أم تعاليم دين اليهود.؟!!.",374,16,1,2022,https://twitter.com/ahmedabdumaher/status/1482676375505059846
1491245245882769408,74,284,7,9,TamerPrince77,2022-02-09,2022-02-09 02:59:07+00:00,Extreem,"”لم يسبق لفيلسوف أن قتل رجل دين .. ولكن رجال الدين قتلوا الكثير من الفلاسفة.“

ـــــ دنيس ديدرو https://t.co/ORpMZ0YOoU",374,9,2,2022,https://twitter.com/TamerPrince77/status/1491245245882769408
1431578327639265283,82,224,49,18,election2020P,2021-08-28,2021-08-28 11:24:05+00:00,Extreem,تود ستارتز .. مذيع أمريكي شهير يدعو لمحو مدينة أفغانية مقابل كل أمريكي قُتل في تفجير مطار #كابول. https://t.co/x85ZQzwQjn,373,28,8,2021,https://twitter.com/election2020P/status/1431578327639265283
1383054713235595270,177,179,17,0,M2jed966,2021-04-16,2021-04-16 13:48:34+00:00,Extreem,"حركة حماس الاخوانية الارهابية ميليشيا تابعة للحرس الثوري الإيراني ومن لازال يعتقد غير ذلك أشك في قواه العقلية كيف أتعاطف مع من يقف مع عدوي ويستهدفني ليل نهار ودمر المنطقة ونشر الارهاب والخراب في الدول ؟؟ اي متعاطف مع حماس فهو اخواني ارهابي مندس يخفي حزبينه 
 #غزه_تحت_القصف https://t.co/Ux98qIaJUJ",373,16,4,2021,https://twitter.com/M2jed966/status/1383054713235595270
1462235084891770883,73,274,22,4,doc_mahmoudsaad,2021-11-21,2021-11-21 01:43:05+00:00,Extreem,"عجبا للمتظاهرين من رافضي اللقاح في أوروبا واستراليا، يضطرون الشرطة لقتلهم بالرصاص الحي

من المؤكد أن للشرطة كامل الحق في قتل المتظاهرين الذين يرفضون حفاظ الدولة على صحتهم بإجبارهم على اللقاحات

أصبحت المعادلة الآن: إما اللقاح أو القتل جوعا أو بالرصاص، ولك مطلق الحرية في الاختيار",373,21,11,2021,https://twitter.com/doc_mahmoudsaad/status/1462235084891770883
